stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_467_65402,,"Rybitwy Sklep (nż)","",50.041605,20.028696,,,0,,,
stop_468_65501,,"Jeżowa","",50.038132,20.026229,,,0,,,
stop_468_65502,,"Jeżowa","",50.037998,20.028184,,,0,,,
stop_468_65504,,"Jeżowa","",50.038434,20.026834,,,0,,,
stop_469_66001,,"Płk. Dąbka","",50.036468,20.006327,,,0,,,
stop_469_66002,,"Płk. Dąbka","",50.036185,20.007044,,,0,,,
stop_470_66201,,"Bieżanów Trafo","",50.021274,20.016193,,,0,,,
stop_470_66202,,"Bieżanów Trafo","",50.021052,20.01724,,,0,,,
stop_471_66301,,"Bieżanów Szkoła","",50.019315,20.023804,,,0,,,
stop_471_66302,,"Bieżanów Szkoła","",50.019555,20.022979,,,0,,,
stop_471_66304,,"Bieżanów Szkoła","",50.018756,20.02477,,,0,,,
stop_473_66501,,"Bieżanów Pomnik","",50.018352,20.033964,,,0,,,
stop_473_66502,,"Bieżanów Pomnik","",50.018365,20.035108,,,0,,,
stop_473_66504,,"Bieżanów Pomnik","",50.01804,20.03482,,,0,,,
stop_474_66601,,"Sucharskiego (nż)","",50.017849,20.043994,,,0,,,
stop_474_66602,,"Sucharskiego (nż)","",50.018379,20.042746,,,0,,,
stop_475_66701,,"Bieżanów","",50.017537,20.068257,,,0,,,
stop_476_66802,,"Jasieńskiego (nż)","",50.017208,20.057238,,,0,,,
stop_476_66804,,"Jasieńskiego (nż)","",50.017026,20.057165,,,0,,,
stop_477_67001,,"Bieżanów Potrzask","",50.008084,20.052915,,,0,,,
stop_477_67002,,"Bieżanów Potrzask","",50.008112,20.052915,,,0,,,
stop_478_67101,,"Pruszyńskiego","",50.013697,20.048869,,,0,,,
stop_478_67102,,"Pruszyńskiego","",50.013653,20.04889,,,0,,,
stop_479_67202,,"Bieżanów Kaim","",50.008099,20.045024,,,0,,,
stop_482_67903,,"Ćwiklińskiej","",50.016063,20.018885,,,0,,,
stop_482_67904,,"Ćwiklińskiej","",50.015578,20.02039,,,0,,,
stop_483_68103,,"Teligi","",50.016594,20.00663,,,0,,,
stop_483_68104,,"Teligi","",50.016571,20.006351,,,0,,,
stop_484_68203,,"Prokocim Szpital","",50.015038,20.001275,,,0,,,
stop_484_68204,,"Prokocim Szpital","",50.014271,20.000129,,,0,,,
stop_484_68205,,"Prokocim Szpital","",50.014346,19.997844,,,0,,,
stop_484_68206,,"Prokocim Szpital","",50.014481,19.998368,,,0,,,
stop_485_68301,,"Wydział Farmaceutyczny UJ","",50.011871,19.993147,,,0,,,
stop_486_68401,,"Prokocim UJ","",50.010368,19.992519,,,0,,,
stop_486_68402,,"Prokocim UJ","",50.009874,19.992869,,,0,,,
stop_489_68701,,"Piaski Wielkie","",50.006163,19.982143,,,0,,,
stop_489_68702,,"Piaski Wielkie","",50.00612,19.981894,,,0,,,
stop_489_68704,,"Piaski Wielkie","",50.005793,19.982977,,,0,,,
stop_491_69401,,"Landaua","",49.98809,19.96263,,,0,,,
stop_491_69402,,"Landaua","",49.98806,19.96368,,,0,,,
stop_491_69404,,"Landaua","",49.98843,19.96227,,,0,,,
stop_492_69501,,"Rajsko","",49.98742,19.96845,,,0,,,
stop_492_69502,,"Rajsko","",49.9865,19.96968,,,0,,,
stop_493_69901,,"Soboniowice","",49.979646,19.990058,,,0,,,
stop_493_69902,,"Soboniowice","",49.979146,19.988828,,,0,,,
stop_494_70201,,"Krzemieniecka (nż)","",49.983544,19.995745,,,0,,,
stop_494_70202,,"Krzemieniecka (nż)","",49.983399,19.995144,,,0,,,
stop_495_70301,,"Barycz (nż)","",49.985434,20.002482,,,0,,,
stop_495_70303,,"Barycz (nż)","",49.984958,20.002482,,,0,,,
stop_496_70601,,"Kosocice","",49.99436,19.989211,,,0,,,
stop_496_70602,,"Kosocice","",49.994164,19.989197,,,0,,,
stop_497_70901,,"Kurdwanów Szkoła","",50.00566,19.966448,,,0,,,
stop_497_70902,,"Kurdwanów Szkoła","",50.005151,19.965469,,,0,,,
stop_498_71002,,"Os. Kurdwanów","",50.00453,19.959678,,,0,,,
stop_499_71101,,"Stojałowskiego","",50.005286,19.954604,,,0,,,
stop_499_71102,,"Stojałowskiego","",50.005045,19.955975,,,0,,,
stop_500_71401,,"Tuchowska","",50.013187,19.967097,,,0,,,
stop_500_71402,,"Tuchowska","",50.013328,19.966636,,,0,,,
stop_501_71503,,"Nowosądecka","",50.014029,19.965277,,,0,,,
stop_501_71504,,"Nowosądecka","",50.013783,19.964719,,,0,,,
stop_501_71505,,"Nowosądecka","",50.014047,19.96663,,,0,,,
stop_502_71603,,"Piaski Nowe","",50.015361,19.971854,,,0,,,
stop_502_71604,,"Piaski Nowe","",50.015299,19.970041,,,0,,,
stop_503_71702,,"Karpińskiego","",50.016323,19.963448,,,0,,,
stop_504_71803,,"Witosa","",50.012454,19.957178,,,0,,,
stop_504_71804,,"Witosa","",50.012843,19.955548,,,0,,,
stop_507_72101,,"Zbydniowice","",49.97266,19.9475,,,0,,,
stop_507_72102,,"Zbydniowice","",49.97235,19.94714,,,0,,,
stop_507_72103,,"Zbydniowice","",49.97313,19.94723,,,0,,,
stop_508_72201,,"Lusina Dolna (nż)","",49.973589,19.933402,,,0,,,
stop_508_72202,,"Lusina Dolna (nż)","",49.973651,19.933544,,,0,,,
stop_512_72801,,"Chałubińskiego (nż)","",49.983029,19.936875,,,0,,,
stop_512_72802,,"Chałubińskiego (nż)","",49.983129,19.936939,,,0,,,
stop_513_72901,,"Wróblowice Szkoła","",49.98408,19.94463,,,0,,,
stop_513_72902,,"Wróblowice Szkoła","",49.984406,19.944647,,,0,,,
stop_514_73001,,"Pytlasińskiego","",49.985994,19.940122,,,0,,,
stop_514_73002,,"Pytlasińskiego","",49.986693,19.940351,,,0,,,
stop_516_73201,,"Swoszowice Poczta","",49.990848,19.942338,,,0,,,
stop_516_73202,,"Swoszowice Poczta","",49.99033,19.941364,,,0,,,
stop_520_73701,,"Wilga (nż)","",49.995111,19.930352,,,0,,,
stop_520_73702,,"Wilga (nż)","",49.994912,19.930647,,,0,,,
stop_522_73901,,"Swoszowice Autostrada (nż)","",50.001063,19.941366,,,0,,,
stop_522_73902,,"Swoszowice Autostrada (nż)","",50.000617,19.942314,,,0,,,
stop_523_74001,,"Myślenicka (nż)","",50.005756,19.943644,,,0,,,
stop_523_74002,,"Myślenicka (nż)","",50.004708,19.942885,,,0,,,
stop_523_74004,,"Myślenicka (nż)","",50.005648,19.94537,,,0,,,
stop_524_74101,,"Halszki","",50.00563,19.949565,,,0,,,
stop_524_74102,,"Halszki","",50.005537,19.949076,,,0,,,
stop_524_74103,,"Halszki","",50.00582,19.947673,,,0,,,
stop_525_74201,,"Jugowicka","",50.007475,19.930404,,,0,,,
stop_525_74202,,"Jugowicka","",50.007502,19.930701,,,0,,,
stop_526_74301,,"Bujaka","",50.010312,19.948825,,,0,,,
stop_526_74302,,"Bujaka","",50.009581,19.948433,,,0,,,
stop_529_74604,,"Solvay","",50.01612,19.928642,,,0,,,
stop_530_74702,,"Borek Fałęcki","",50.011736,19.927663,,,0,,,
stop_530_74703,,"Borek Fałęcki","",50.011859,19.92729,,,0,,,
stop_530_74704,,"Borek Fałęcki","",50.011489,19.926528,,,0,,,
stop_530_74705,,"Borek Fałęcki","",50.011299,19.926622,,,0,,,
stop_531_74802,,"Żywiecka","",50.015713,19.919678,,,0,,,
stop_532_74901,,"Góra Borkowska (nż)","",50.007396,19.924508,,,0,,,
stop_532_74902,,"Góra Borkowska (nż)","",50.007443,19.925266,,,0,,,
stop_532_74903,,"Góra Borkowska (nż)","",50.006614,19.92457,,,0,,,
stop_532_74905,,"Góra Borkowska (nż)","",50.007129,19.925702,,,0,,,
stop_533_75001,,"Las Borkowski","",50.008556,19.907216,,,0,,,
stop_533_75002,,"Las Borkowski","",50.008003,19.906589,,,0,,,
stop_534_75101,,"Zawiła (nż)","",50.006487,19.900888,,,0,,,
stop_534_75102,,"Zawiła (nż)","",50.006426,19.901244,,,0,,,
stop_535_75201,,"Skośna","",50.011705,19.89879,,,0,,,
stop_535_75202,,"Skośna","",50.011235,19.898374,,,0,,,
stop_536_75301,,"Borkowska","",50.004536,19.905805,,,0,,,
stop_536_75302,,"Borkowska","",50.004895,19.905822,,,0,,,
stop_537_75401,,"Forteczna","",50.001041,19.906041,,,0,,,
stop_537_75402,,"Forteczna","",50.000848,19.906782,,,0,,,
stop_538_75501,,"Zawiszy","",49.99959,19.91266,,,0,,,
stop_538_75502,,"Zawiszy","",49.999687,19.911941,,,0,,,
stop_539_75602,,"Os. Kliny","",50.000538,19.912668,,,0,,,
stop_540_75801,,"Judyma","",50.001435,19.921839,,,0,,,
stop_540_75802,,"Judyma","",50.002414,19.922574,,,0,,,
stop_541_75901,,"Kąpielowa (nż)","",49.997008,19.919547,,,0,,,
stop_541_75902,,"Kąpielowa (nż)","",49.997455,19.919936,,,0,,,
stop_541_75903,,"Kąpielowa (nż)","",49.999001,19.921502,,,0,,,
stop_541_75904,,"Kąpielowa (nż)","",49.998813,19.921744,,,0,,,
stop_542_76001,,"Opatkowice Wiadukt (nż)","",49.994896,19.918448,,,0,,,
stop_542_76002,,"Opatkowice Wiadukt (nż)","",49.994458,19.918344,,,0,,,
stop_543_76101,,"Opatkowice","",49.986473,19.913965,,,0,,,
stop_543_76102,,"Opatkowice","",49.987888,19.915022,,,0,,,
stop_544_76501,,"Brücknera","",50.012561,19.876017,,,0,,,
stop_544_76502,,"Brücknera","",50.011982,19.875804,,,0,,,
stop_545_76601,,"Skotniki","",50.006331,19.875388,,,0,,,
stop_545_76602,,"Skotniki","",50.006638,19.873869,,,0,,,
stop_545_76603,,"Skotniki","",50.006726,19.872138,,,0,,,
stop_545_76604,,"Skotniki","",50.007339,19.873606,,,0,,,
stop_546_76701,,"Babińskiego","",50.007099,19.881275,,,0,,,
stop_546_76702,,"Babińskiego","",50.007043,19.879837,,,0,,,
stop_546_76703,,"Babińskiego","",50.00752,19.881071,,,0,,,
stop_547_76801,,"Kobierzyn","",50.007162,19.891826,,,0,,,
stop_547_76802,,"Kobierzyn","",50.007332,19.891838,,,0,,,
stop_548_77202,,"Sidzina","",49.988461,19.872001,,,0,,,
stop_548_77204,,"Sidzina","",49.988461,19.872001,,,0,,,
stop_549_77901,,"Skawina","",49.968524,19.829829,,,0,,,
stop_550_78101,,"Skawina Rynek","",49.975306,19.82792,,,0,,,
stop_550_78102,,"Skawina Rynek","",49.975219,19.827935,,,0,,,
stop_551_78501,,"Skawina Rzepnik","",49.983484,19.837825,,,0,,,
stop_551_78502,,"Skawina Rzepnik","",49.98274,19.837225,,,0,,,
stop_552_78601,,"Radziszów Włosanka (nż)","",49.930461,19.820661,,,0,,,
stop_552_78602,,"Radziszów Włosanka (nż)","",49.930478,19.820687,,,0,,,
stop_553_78701,,"Radziszów Zadworze (nż)","",49.935888,19.816064,,,0,,,
stop_553_78702,,"Radziszów Zadworze (nż)","",49.936826,19.815319,,,0,,,
stop_554_78801,,"Radziszów Centrum","",49.938414,19.810193,,,0,,,
stop_554_78802,,"Radziszów Centrum","",49.939101,19.809386,,,0,,,
stop_555_78901,,"Radziszów Kamionna (nż)","",49.946857,19.811231,,,0,,,
stop_555_78902,,"Radziszów Kamionna (nż)","",49.946598,19.811191,,,0,,,
stop_556_79001,,"Gaj Szkoła","",49.961489,19.892076,,,0,,,
stop_556_79002,,"Gaj Szkoła","",49.960658,19.890029,,,0,,,
stop_557_79101,,"Gaj Zadziele","",49.955954,19.889504,,,0,,,
stop_557_79102,,"Gaj Zadziele","",49.95514,19.889512,,,0,,,
stop_558_79202,,"Mogilany Rynek","",49.942622,19.885358,,,0,,,
stop_558_79272,,"Mogilany Rynek","",49.942622,19.885358,,,0,,,
stop_559_79301,,"Mogilany Ośrodek Zdrowia (nż)","",49.942448,19.892783,,,0,,,
stop_559_79302,,"Mogilany Ośrodek Zdrowia (nż)","",49.942448,19.892783,,,0,,,
stop_560_79401,,"Mogilany Wiadukt (nż)","",49.936631,19.896602,,,0,,,
stop_560_79402,,"Mogilany Wiadukt (nż)","",49.936486,19.896693,,,0,,,
stop_561_79701,,"Radziszów Leśniczówka (nż)","",49.916311,19.818571,,,0,,,
stop_561_79702,,"Radziszów Leśniczówka (nż)","",49.91595,19.818489,,,0,,,
stop_562_79801,,"Radziszów Podlesie (nż)","",49.922135,19.821161,,,0,,,
stop_562_79802,,"Radziszów Podlesie (nż)","",49.919429,19.821544,,,0,,,
stop_564_80101,,"Lusina Górka (nż)","",49.955042,19.929992,,,0,,,
stop_564_80102,,"Lusina Górka (nż)","",49.9552,19.92978,,,0,,,
stop_568_80801,,"Włosań Krzyżówka (nż)","",49.917666,19.913953,,,0,,,
stop_568_80802,,"Włosań Krzyżówka (nż)","",49.918,19.9144,,,0,,,
stop_569_80901,,"Włosań Kopań (nż)","",49.9236,19.92,,,0,,,
stop_569_80902,,"Włosań Kopań (nż)","",49.9236,19.92,,,0,,,
stop_570_81001,,"Bora-Komorowskiego","",50.085896,19.979251,,,0,,,
stop_570_81002,,"Bora-Komorowskiego","",50.085806,19.980694,,,0,,,
stop_571_81101,,"Złocień","",50.021865,20.051201,,,0,,,
stop_571_81102,,"Złocień","",50.022882,20.051125,,,0,,,
stop_572_81201,,"Podgaje","",49.985972,19.902582,,,0,,,
stop_572_81202,,"Podgaje","",49.985958,19.901799,,,0,,,
stop_575_81602,,"Smoleńskiego","",49.981548,19.919728,,,0,,,
stop_580_82201,,"Conrada","",50.088603,19.900097,,,0,,,
stop_580_82202,,"Conrada","",50.088597,19.898429,,,0,,,
stop_581_82701,,"Szpital Rydygiera","",50.092677,20.021619,,,0,,,
stop_582_83001,,"Komuny Paryskiej","",50.007237,19.896354,,,0,,,
stop_582_83002,,"Komuny Paryskiej","",50.006886,19.897071,,,0,,,
stop_583_83201,,"Jasnogórska (nż)","",50.098215,19.890281,,,0,,,
stop_583_83202,,"Jasnogórska (nż)","",50.099032,19.890129,,,0,,,
stop_583_83203,,"Jasnogórska (nż)","",50.097881,19.89177,,,0,,,
stop_584_83301,,"Poronińska (nż)","",49.986939,19.918217,,,0,,,
stop_584_83302,,"Poronińska (nż)","",49.986995,19.916883,,,0,,,
stop_585_83401,,"Żyzna (nż)","",49.982911,19.885036,,,0,,,
stop_585_83402,,"Żyzna (nż)","",49.982798,19.884067,,,0,,,
stop_586_83601,,"Dwór Czeczów","",50.015281,20.040549,,,0,,,
stop_587_83702,,"Lipowskiego (nż)","",50.01511,20.037238,,,0,,,
stop_588_83801,,"EC Łęg","",50.051184,20.00405,,,0,,,
stop_589_83901,,"Zatyka (nż)","",50.051266,20.014587,,,0,,,
stop_589_83902,,"Zatyka (nż)","",50.051308,20.014712,,,0,,,
stop_590_84001,,"Isep (nż)","",50.054768,20.021097,,,0,,,
stop_590_84002,,"Isep (nż)","",50.055196,20.021444,,,0,,,
stop_591_84201,,"Rzeszotary Zalesie (nż)","",49.931739,19.980694,,,0,,,
stop_591_84202,,"Rzeszotary Zalesie (nż)","",49.93156,19.981516,,,0,,,
stop_595_85601,,"Rzeszotary Trafo (nż)","",49.939304,19.98321,,,0,,,
stop_595_85602,,"Rzeszotary Trafo (nż)","",49.939247,19.983675,,,0,,,
stop_596_85701,,"Rzeszotary Szkoła (nż)","",49.938196,19.973441,,,0,,,
stop_596_85702,,"Rzeszotary Szkoła (nż)","",49.938111,19.972528,,,0,,,
stop_597_85801,,"Rzeszotary Polanki (nż)","",49.945198,19.981335,,,0,,,
stop_597_85802,,"Rzeszotary Polanki (nż)","",49.945308,19.980816,,,0,,,
stop_599_86001,,"Ochojno Skrzyżowanie","",49.952708,19.9742,,,0,,,
stop_599_86002,,"Ochojno Skrzyżowanie","",49.953022,19.974186,,,0,,,
stop_600_86101,,"Ochojno Remiza","",49.954188,19.973768,,,0,,,
stop_601_86301,,"Ochojno Kamieniec","",49.95738,19.970967,,,0,,,
stop_601_86302,,"Ochojno Kamieniec","",49.957177,19.9716,,,0,,,
stop_602_86601,,"Wiklinowa (nż)","",50.055671,20.024487,,,0,,,
stop_602_86602,,"Wiklinowa (nż)","",50.05589,20.025129,,,0,,,
stop_603_86703,,"Bieńczycka","",50.076434,20.021585,,,0,,,
stop_603_86704,,"Bieńczycka","",50.0763,20.02195,,,0,,,
stop_604_86801,,"Piekary Górne","",50.018202,19.787599,,,0,,,
stop_604_86802,,"Piekary Górne","",50.018256,19.787614,,,0,,,
stop_605_86901,,"Szafrańska","",50.050364,20.00894,,,0,,,
stop_605_86902,,"Szafrańska","",50.050296,20.009638,,,0,,,
stop_606_87001,,"Prądnik Biały Zachód","",50.093988,19.923998,,,0,,,
stop_606_87002,,"Prądnik Biały Zachód","",50.09404,19.92403,,,0,,,
stop_607_87101,,"Szczyglice Dom Kultury","",50.093699,19.808136,,,0,,,
stop_607_87102,,"Szczyglice Dom Kultury","",50.093983,19.808348,,,0,,,
stop_611_88001,,"Malborska Szkoła","",50.022273,19.965404,,,0,,,
stop_611_88002,,"Malborska Szkoła","",50.022035,19.964491,,,0,,,
stop_613_88201,,"Buków Klin (nż)","",49.946606,19.841865,,,0,,,
stop_613_88202,,"Buków Klin (nż)","",49.946598,19.841801,,,0,,,
stop_614_88301,,"Buków Szkoła (nż)","",49.946451,19.846708,,,0,,,
stop_614_88302,,"Buków Szkoła (nż)","",49.946472,19.846616,,,0,,,
stop_615_88401,,"Kulerzów (nż)","",49.945303,19.853801,,,0,,,
stop_615_88402,,"Kulerzów (nż)","",49.94531,19.853651,,,0,,,
stop_616_88501,,"Kulerzów Wąwóz (nż)","",49.945147,19.862154,,,0,,,
stop_616_88502,,"Kulerzów Wąwóz (nż)","",49.945105,19.862253,,,0,,,
stop_618_88801,,"Mogilany Cmentarz (nż)","",49.944842,19.884097,,,0,,,
stop_618_88802,,"Mogilany Cmentarz (nż)","",49.944831,19.883619,,,0,,,
stop_620_89301,,"Wołowice Szkoła","",49.993711,19.731018,,,0,,,
stop_620_89302,,"Wołowice Szkoła","",49.993862,19.731412,,,0,,,
stop_625_89801,,"Wieliczka Cmentarz","",49.987299,20.064369,,,0,,,
stop_625_89802,,"Wieliczka Cmentarz","",49.987358,20.065098,,,0,,,
stop_628_90302,,"Ślósarczyka","",50.00959,20.04172,,,0,,,
stop_629_90401,,"Przy Kuźni (nż)","",50.003976,19.990254,,,0,,,
stop_629_90402,,"Przy Kuźni (nż)","",50.004045,19.988508,,,0,,,
stop_631_90701,,"Dąbrowa Szlachecka Figurka (nż)","",49.995901,19.743546,,,0,,,
stop_631_90702,,"Dąbrowa Szlachecka Figurka (nż)","",49.995971,19.743716,,,0,,,
stop_633_90901,,"Wołowice Kapliczka","",49.986543,19.727913,,,0,,,
stop_633_90902,,"Wołowice Kapliczka","",49.986538,19.727942,,,0,,,
stop_634_91001,,"Dąbrowa Szlachecka Krzyż (nż)","",49.998464,19.751148,,,0,,,
stop_634_91002,,"Dąbrowa Szlachecka Krzyż (nż)","",49.998564,19.751366,,,0,,,
stop_638_91901,,"Tischnera","",50.029954,19.944592,,,0,,,
stop_638_91902,,"Tischnera","",50.029375,19.945249,,,0,,,
stop_639_92002,,"Czerwiakowskiego","",50.008269,20.010032,,,0,,,
stop_640_92206,,"Łagiewniki","",50.030281,19.936387,,,0,,,
stop_640_92207,,"Łagiewniki","",50.030155,19.936354,,,0,,,
stop_640_92208,,"Łagiewniki","",50.028839,19.937519,,,0,,,
stop_640_92209,,"Łagiewniki","",50.0295,19.93594,,,0,,,
stop_640_92211,,"Łagiewniki","",50.028778,19.936282,,,0,,,
stop_641_92301,,"Beskidzka","",50.018652,19.951672,,,0,,,
stop_641_92302,,"Beskidzka","",50.018408,19.951573,,,0,,,
stop_645_93501,,"Kliny Zacisze","",50.00168,19.900896,,,0,,,
stop_645_93502,,"Kliny Zacisze","",50.001248,19.900332,,,0,,,
stop_646_93601,,"Torfowa","",50.017909,19.905176,,,0,,,
stop_646_93602,,"Torfowa","",50.018984,19.906354,,,0,,,
stop_647_93701,,"Lubostroń (nż)","",50.01535,19.902597,,,0,,,
stop_647_93702,,"Lubostroń (nż)","",50.014452,19.90168,,,0,,,
stop_647_93703,,"Lubostroń (nż)","",50.015534,19.902528,,,0,,,
stop_647_93704,,"Lubostroń (nż)","",50.015661,19.902652,,,0,,,
stop_649_93902,,"Os. Na Stoku","",50.097877,20.050179,,,0,,,
stop_653_94301,,"Sieborowice (nż)","",50.159287,20.035909,,,0,,,
stop_653_94302,,"Sieborowice (nż)","",50.159313,20.035714,,,0,,,
stop_654_94402,,"Pod Fortem","",49.998662,19.897157,,,0,,,
stop_655_94501,,"Kenara (nż)","",49.982003,19.959842,,,0,,,
stop_655_94502,,"Kenara (nż)","",49.982009,19.960087,,,0,,,
stop_656_94603,,"Klimeckiego","",50.0484,19.968356,,,0,,,
stop_656_94605,,"Klimeckiego","",50.049119,19.967764,,,0,,,
stop_658_95001,,"Wola Luborzycka Las (nż)","",50.164254,20.118819,,,0,,,
stop_658_95002,,"Wola Luborzycka Las (nż)","",50.164571,20.119128,,,0,,,
stop_660_95201,,"Łososkowice Szkoła (nż)","",50.1906,20.1566,,,0,,,
stop_660_95202,,"Łososkowice Szkoła (nż)","",50.1906,20.1566,,,0,,,
stop_662_95401,,"Goszyce Remiza (nż)","",50.179378,20.132625,,,0,,,
stop_662_95402,,"Goszyce Remiza (nż)","",50.178273,20.131697,,,0,,,
stop_664_95602,,"Polana Żywiecka (nż)","",50.011031,19.909144,,,0,,,
stop_665_95701,,"Urząd Skarbowy Nowa Huta","",50.104607,20.012212,,,0,,,
stop_666_96101,,"Zabierzów Młyn","",50.119736,19.801589,,,0,,,
stop_666_96102,,"Zabierzów Młyn","",50.119496,19.801312,,,0,,,
stop_666_96191,,"Zabierzów Młyn","",50.119736,19.801589,,,0,,,
stop_667_96301,,"Panieńskich Skał","",50.068507,19.864767,,,0,,,
stop_667_96302,,"Panieńskich Skał","",50.068614,19.863548,,,0,,,
stop_668_96401,,"Niepołomice Kolejowa (nż)","",50.0442,20.2122,,,0,,,
stop_668_96402,,"Niepołomice Kolejowa (nż)","",50.0442,20.2122,,,0,,,
stop_669_96501,,"Czyżyny Dworzec","",50.074889,20.015276,,,0,,,
stop_670_96602,,"Tor Kajakowy","",50.032266,19.828874,,,0,,,
stop_679_97501,,"Czajowice (nż)","",50.189645,19.79832,,,0,,,
stop_679_97502,,"Czajowice (nż)","",50.189664,19.796795,,,0,,,
stop_680_97601,,"Bębło Stara Wieś (nż)","",50.184319,19.792076,,,0,,,
stop_680_97602,,"Bębło Stara Wieś (nż)","",50.184586,19.792343,,,0,,,
stop_681_97701,,"Bębło Łabajowa (nż)","",50.179947,19.785813,,,0,,,
stop_681_97702,,"Bębło Łabajowa (nż)","",50.179778,19.785618,,,0,,,
stop_682_97801,,"Bębło Lasek (nż)","",50.183216,19.777509,,,0,,,
stop_682_97802,,"Bębło Lasek (nż)","",50.183249,19.777805,,,0,,,
stop_683_97901,,"Będkowice Mosurowa (nż)","",50.180706,19.767076,,,0,,,
stop_683_97902,,"Będkowice Mosurowa (nż)","",50.180743,19.767216,,,0,,,
stop_684_98001,,"Będkowice Kawiory (nż)","",50.178991,19.763096,,,0,,,
stop_684_98002,,"Będkowice Kawiory (nż)","",50.178196,19.761104,,,0,,,
stop_685_98101,,"Będkowice Borynia (nż)","",50.175839,19.754401,,,0,,,
stop_685_98102,,"Będkowice Borynia (nż)","",50.176042,19.754594,,,0,,,
stop_689_98501,,"Modlnica Skrzyżowanie (nż)","",50.124746,19.867804,,,0,,,
stop_689_98502,,"Modlnica Skrzyżowanie (nż)","",50.124521,19.867629,,,0,,,
stop_694_99001,,"Tonie Gliniki (nż)","",50.116966,19.894248,,,0,,,
stop_694_99002,,"Tonie Gliniki (nż)","",50.116945,19.894172,,,0,,,
stop_696_99501,,"Meissnera","",50.076128,19.979405,,,0,,,
stop_696_99502,,"Meissnera","",50.074754,19.979624,,,0,,,
stop_698_100001,,"Lusina Pętla","",49.961259,19.917967,,,0,,,
stop_698_100091,,"Lusina Pętla","",49.96125,19.918012,,,0,,,
stop_699_100101,,"Lusina Szkoła","",49.967463,19.929688,,,0,,,
stop_699_100102,,"Lusina Szkoła","",49.967688,19.9301,,,0,,,
stop_700_100201,,"Lusina Spacerowa","",49.970332,19.930625,,,0,,,
stop_700_100202,,"Lusina Spacerowa","",49.970637,19.930557,,,0,,,
stop_701_100301,,"Lusina Dwór","",49.973841,19.927872,,,0,,,
stop_701_100302,,"Lusina Dwór","",49.973632,19.92792,,,0,,,
stop_702_100401,,"Park Wodny","",50.090181,19.982269,,,0,,,
stop_702_100402,,"Park Wodny","",50.090077,19.982261,,,0,,,
stop_703_100701,,"Skawina Szkoła","",49.975584,19.82293,,,0,,,
stop_703_100702,,"Skawina Szkoła","",49.975748,19.822409,,,0,,,
stop_704_100801,,"Skawina Sąd","",49.975898,19.817782,,,0,,,
stop_704_100802,,"Skawina Sąd","",49.975589,19.815593,,,0,,,
stop_705_101101,,"Skawina Wojska Polskiego","",49.986827,19.814244,,,0,,,
stop_706_101401,,"Pod Lipą (nż)","",49.975393,19.986682,,,0,,,
stop_706_101402,,"Pod Lipą (nż)","",49.975307,19.986584,,,0,,,
stop_707_101501,,"Muzeum Armii Krajowej (nż)","",50.070389,19.949083,,,0,,,
stop_707_101502,,"Muzeum Armii Krajowej (nż)","",50.071639,19.948812,,,0,,,
stop_708_101601,,"Brzezie Działki (nż)","",50.116544,19.829103,,,0,,,
stop_708_101602,,"Brzezie Działki (nż)","",50.116766,19.828724,,,0,,,
stop_709_101701,,"Ujazd Pętla","",50.135799,19.820317,,,0,,,
stop_713_102101,,"Brzezie Narodowe (nż)","",50.122156,19.82168,,,0,,,
stop_713_102102,,"Brzezie Narodowe (nż)","",50.121952,19.822303,,,0,,,
stop_713_102103,,"Brzezie Narodowe (nż)","",50.124338,19.821699,,,0,,,
stop_713_102104,,"Brzezie Narodowe (nż)","",50.122883,19.821121,,,0,,,
stop_717_102701,,"Brzezinka Zarzecze (nż)","",50.138249,19.747785,,,0,,,
stop_717_102702,,"Brzezinka Zarzecze (nż)","",50.138288,19.747903,,,0,,,
stop_719_102901,,"Brzezinka Skrzyżowanie","",50.135375,19.739725,,,0,,,
stop_719_102902,,"Brzezinka Skrzyżowanie","",50.135623,19.739718,,,0,,,
stop_722_103201,,"Radwanowice Pętla","",50.148249,19.709319,,,0,,,
stop_722_103291,,"Radwanowice Pętla","",50.148249,19.709319,,,0,,,
stop_728_103901,,"Rudawa Szkoła","",50.123208,19.706506,,,0,,,
stop_728_103902,,"Rudawa Szkoła","",50.123422,19.707333,,,0,,,
stop_734_104601,,"Modlniczka Trzcie (nż)","",50.109435,19.839363,,,0,,,
stop_734_104602,,"Modlniczka Trzcie (nż)","",50.109484,19.839464,,,0,,,
stop_736_104801,,"Brzezie Kulka (nż)","",50.124838,19.815235,,,0,,,
stop_736_104802,,"Brzezie Kulka (nż)","",50.125058,19.814449,,,0,,,
stop_739_105103,,"Fort Mogiła","",50.065618,20.070489,,,0,,,
stop_739_105104,,"Fort Mogiła","",50.065349,20.070271,,,0,,,
stop_741_105501,,"Michałowice Ujęcie Wody (nż)","",50.1583,19.966956,,,0,,,
stop_741_105502,,"Michałowice Ujęcie Wody (nż)","",50.15833,19.966015,,,0,,,
stop_742_105801,,"Michałowice Banasiówka (nż)","",50.14519,19.968588,,,0,,,
stop_742_105802,,"Michałowice Banasiówka (nż)","",50.146482,19.966981,,,0,,,
stop_743_105901,,"Rudawa PKP","",50.11984,19.71352,,,0,,,
